text,clean_content,likes,replies,quotes,retweets,searchQuery,user_location,tanggal,date,textblob_sentiment,textblob_sentiment_assessment,textblob_polarity,textblob_subject,vader_compound,vader_neg,vader_neu,vader_pos,vader_sentiment
"Sosok Ganjar Pranowo ini sangat dicintai rakyatnya, karena kepribadiannya yang sangat perhatian dan dekat sekali dengan rakyatnya. Ganjar Mahfud M3nang.#GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211",sosok ganjar pranowo cinta rakyat pribadi perhati rakyat ganjar mahfud m nang ganjarpranowo ganjarmahfud ganjarpranowopilihanumat jnk temanalamganjar atikohibunegara senokusumoarjo apri,1,0,0,1,#ganjarmahfud,"millpitas,CA",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Visi Misi Ganjar Mahfud

#GanjarPranowo #MahfudMD #GanjarMahfud2024",visi misi ganjar mahfud ganjarpranowo mahfudmd ganjarmahfud,0,0,0,0,#mahfudmd,"Yogyakarta, Indonesia",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Bersama Ganjar Mahfud
#GanjarPranowo #MahfudMD #GanjarMahfud2024",ganjar mahfud ganjarpranowo mahfudmd ganjarmahfud,0,0,0,0,#mahfudmd,"Yogyakarta, Indonesia",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Airlangga Hartarto merespons pernyataan calon presiden nomor urut 3, Ganjar Pranowo yang memberi nilai 5 untuk penegakkan hukum di era Presiden Joko Widodo (Jokowi).
___
#vivacoid #ganjar #jokowi #mahfudmd #lawenforcement",airlangga hartarto respons nyata calon presiden nomor urut ganjar pranowo nilai tegak hukum era presiden joko widodo jokowi vivacoid ganjar jokowi mahfudmd lawenforcement,0,0,0,1,#mahfudmd,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Sosok @ganjarpranowo dinilai mampu merawat kearifan adat dan budaya

A Thread?

#GanjarPranowo
#MahfudMD
#GanjarMahfud2024",sosok ganjarpranowo nilai rawat arif adat budaya a thread ganjarpranowo mahfudmd ganjarmahfud,104,89,0,12,#mahfudmd,Jakarta,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Ganjar Beri Skor 5 soal Penegakan Hukum Jokowi, Mahfud Sesudah Putusan MK #GanjarPresiden2024 #MahfudMD #jokowi 
piped.video/_EbnSLDtOZI",ganjar skor tega hukum jokowi mahfud putus mk ganjarpresiden mahfudmd jokowi piped video ebnsldtozi,0,0,0,0,#mahfudmd,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Kalo rakyat udah kumpul bgini ""RAKYAT HARUS MENANG""
-
-
#sipalingganjar #ganjarpranowo #ganjarmahfud2024 #ganjarpresiden
-
Kambuaya | Filipina | Physical Touch | Ginting | Asnawi | Bawaslu #FreePalestineFromIsraelNOW | Jordi | Gaji | Arhan",kalau rakyat sudah kumpul bgini rakyat menang sipalingganjar ganjarpranowo ganjarmahfud ganjarpresiden kambuaya filipina physical touch ginting asnawi bawaslu freepalestinefromisraelnow jordi gaji arhan,0,0,0,0,#ganjarpranowo,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.14285714285714285, assessments=[(['physical'], 0.0, 0.14285714285714285, None)])",0.0,0.14285714285714285,0.0,0.0,1.0,0.0,Neutral
"Gapura Nusantara Muda Dibentuk, Arwan Siap Menangkan Ganjar-Mahfud Dalam Pilpres 2024 Mendatang mediahaluoleo.com/2023/11/ga #Gapura #Nusantara #Muda #Dibentuk #Arwan #Menangkan #Ganjar #Mahfud #Pilpres #2024 #Mendatang #daerah #nasional #politik #pemilu",gapura nusantara muda bentuk arwan menang ganjar mahfud pilpres mediahaluoleo com ga gapura nusantara muda bentuk arwan menang ganjar mahfud pilpres datang daerah nasional politik milu,0,0,0,0,#mahfud,,11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Yuk, jaga demokrasi dan gunakan hak pilih kalian demi masa depan Indonesia yang lebih baik. Pilihlah sesuai hati nurani dan tentunya pilih yang terbaik dari yang terbaik.

#GanjarMahfudApp #ganjarmahfud #ganjarpranowo #capres #ganjarmahfud2024 #mahfudmd #presiden2024 #TPNGM #pasTIGAnjar",yuk jaga demokrasi hak pilih indonesia baik pilih sesuai hati nurani pilih baik baik ganjarmahfudapp ganjarmahfud ganjarpranowo capres ganjarmahfud mahfudmd presiden tpngm pastiganjar,1,0,0,1,#mahfudmd,Indonesia,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.4404,0.0,0.884,0.116,Positive
"Bertemu Pengusaha,Mahfud MD Tegaskan Upaya  Penegakan Hukum brief.id/2023/11/bertemu-pen via @briefdotid #MahfudMD #GanjarMahfudPilihanRakyat",temu usaha mahfud md tegas upaya tega hukum brief id bertemu pen via briefdotid mahfudmd ganjarmahfudpilihanrakyat,0,0,0,0,#mahfudmd,Indonesia,11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.3333333333333333, assessments=[(['brief'], 0.0, 0.3333333333333333, None)])",0.0,0.3333333333333333,0.0,0.0,1.0,0.0,Neutral
"3 kekuatan rakyat bersatu untuk Indonesia yang LEBIH BAIK

Ada Umara, ada Ulama, ada masyarakat. Kita pastikan Indonesia dipimpin oleh ORANG BAIK dan ORANG JUJUR

Kekuatan kita bersama tak akan ada yang bisa membendung

Dari Madura, Sumenep untuk Indonesia

#Sumenep #MahfudMD",kuat rakyat satu indonesia umara ulama masyarakat pasti indonesia pimpin orang orang jujur kuat bendung madura sumenep indonesia sumenep mahfudmd,552,28,4,149,#mahfudmd,"DKI Jakarta, Indonesia",11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Ganjar - Mahfud kokoh di puncak berdasarkan survey LPI..
#ganjar #ganjarpranowo #mahfud #mahfudmd #paktelur #ganjarpresiden2024 #fyp #fyp?",ganjar mahfud kokoh puncak dasar survey lpi ganjar ganjarpranowo mahfud mahfudmd paktelur ganjarpresiden fyp fyp,0,0,0,0,#mahfud,,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Top News 3: TPN Ganjar-Mahfud mengungkapkan berbagai tekanan terjadi menjelang kampanye Pilpres 2024.

Sekretaris TPN Ganjar-Mahfud, Hasto Kristiyanto, menyebut tekanan dialami Ulin Ni'am Yusron hingga Yunarto Wijaya. Selengkapnya: katadata.co.id/berita/nasion #Ganjar #Mahfud",top berita tpn ganjar mahfud tekan jelang kampanye pilpres sekretaris tpn ganjar mahfud hasto kristiyanto sebut tekan alami ulin ni am yusron yunarto wijaya lengkap katadata co id berita nasion ganjar mahfud,0,1,0,0,#mahfud,Jakarta,11/20/2023,2023-11-20,Positive,"Sentiment(polarity=0.5, subjectivity=0.5, assessments=[(['top'], 0.5, 0.5, None)])",0.5,0.5,0.2023,0.0,0.945,0.055,Positive
"Kunjungan ke Jayapura, Capres Ganjar Pranowo Bertemu Mahasiswa UNDIP yang Dulu Dibiyainya kuningan.pikiran-rakyat.com/ 

#GanjarPranowo #GanjarMahfud #papuaviral #beritapapua #UNDIP #CapresGanjar #politik #pikiranrakyatkuningan",kunjung jayapura capres ganjar pranowo temu mahasiswa undip dibiyainya kuningan pikiran rakyat com ganjarpranowo ganjarmahfud papuaviral beritapapua undip capresganjar politik pikiranrakyatkuningan,0,0,0,0,#ganjarmahfud,"Kuningan, Jawa Barat",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Rakerda 4 PDIP Sulbar Perkuat Konsolidasi Ganjar-Mahfud mekora.id/rakerda-4-pdip-sul

#rakerdapdipsulbar
#pdip
#ganjar 
#mahfud",rakerda pdip sulbar kuat konsolidasi ganjar mahfud mekora id rakerda pdip sul rakerdapdipsulbar pdip ganjar mahfud,0,0,0,0,#mahfud,"Mamuju, Indonesia",11/19/2023,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Dukung Ganjar Pranowo dan Mahfud MD sebagai Presiden dan Wakil Presiden Indonesia tahun 2024 #GanjarMahfud2024 #GanjarPranowo #MahfudMD #GerakCepat #Presiden2024 #Pemilu2024,dukung ganjar pranowo mahfud md presiden wakil presiden indonesia ganjarmahfud ganjarpranowo mahfudmd gerakcepat presiden pemilu,1,0,0,0,#mahfudmd,"Kota Padang, Sumatera Barat",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Kok ngene yooo dadine womg iki?
#Ganjar #GanjarPranowo #GanjarPorno #TimnasDay #TimnasIndonesia #LALALALA_Hot100 #FitnahDijogetinGemoyAja Fitnah DijogetinGemoy Aja",begini yo dadine womg iki ganjar ganjarpranowo ganjarporno timnasday timnasindonesia lalalala hot fitnahdijogetingemoyaja fitnah dijogetingemoy saja,28,8,1,6,#ganjar,,11/21/2023,2023-11-21,Positive,"Sentiment(polarity=0.25, subjectivity=0.8500000000000001, assessments=[(['hot'], 0.25, 0.8500000000000001, None)])",0.25,0.8500000000000001,0.0,0.0,1.0,0.0,Neutral
"Destinasi Hebat, Bersama Ganjar-Mahfud. 
Pariwisata Indonesia Siap Merambah Dunia! 


#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",destinasi hebat ganjar mahfud pariwisata indonesia rambah dunia sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,0,0,0,0,#ganjar,Indonesia,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Bukan asal cerita , 
Bukti hidup ada. 

Bukan soal janji , 
Bukti real terpampang nyata. 

Bersama #GanjarMahfud generasi muda Papua akan sekolah Gratis tanpa bayar sepeserpun. 

Pendidikan yg layak adalah Hak setiap warga negara RI. 
Dan , pemerintah wajib memberikannya.

#SalamD3mokrasi",cerita bukti hidup ada janji bukti real pampang nyata ganjarmahfud generasi muda papua sekolah gratis bayar peser didik yang layak hak warga negara ri perintah wajib beri salamd mokrasi,10,2,0,6,#ganjarmahfud,,11/22/2023,2023-11-22,Positive,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004, assessments=[(['real'], 0.2, 0.30000000000000004, None)])",0.2,0.30000000000000004,0.4767,0.0,0.868,0.132,Positive
"Pak Ganjar adalah sosok yang sangat senang melakukan interaksi kepada masyarakatnya, entah itu dimana pun dan kapan pun.Ganjar Mahfud M3nang. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211",ganjar sosok senang interaksi masyarakat mana pun ganjar mahfud m nang ganjarpranowo ganjarmahfud ganjarpranowopilihanumat jnk temanalamganjar atikohibunegara senokusumoarjo apri,1,0,0,1,#ganjarmahfud,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Dari kedekatan Pak Ganjar kepada masyarakatnya ini yang menimbulkan cinta dan kasih kepadanya. Kami siap untuk mendukung beliau sepenuhnya.Ganjar Mahfud M3nang. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211,dekat ganjar masyarakat timbul cinta kasih kepada dukung beliau sepenuh ganjar mahfud m nang ganjarpranowo ganjarmahfud ganjarpranowopilihanumat jnk temanalamganjar atikohibunegara senokusumoarjo apri,1,0,0,1,#ganjarmahfud,"millpitas,CA",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Ganjar Pranowo disebut sebagai sosok pribadi yang humble dan Beliau selalu melakukan pendekatan kepada masyarakat.Ganjar Mahfud M3nang. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211,ganjar pranowo sosok pribadi humble beliau dekat masyarakat ganjar mahfud m nang ganjarpranowo ganjarmahfud ganjarpranowopilihanumat jnk temanalamganjar atikohibunegara senokusumoarjo apri,1,0,0,1,#ganjarmahfud,,11/22/2023,2023-11-22,Negative,"Sentiment(polarity=-0.2, subjectivity=0.4, assessments=[(['humble'], -0.2, 0.4, None)])",-0.2,0.4,0.0,0.0,1.0,0.0,Neutral
"Pak Ganjar adalah sosok yang sangat senang melakukan interaksi kepada masyarakatnya, entah itu dimana pun dan kapan pun.Ganjar Mahfud M3nang. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211",ganjar sosok senang interaksi masyarakat mana pun ganjar mahfud m nang ganjarpranowo ganjarmahfud ganjarpranowopilihanumat jnk temanalamganjar atikohibunegara senokusumoarjo apri,1,0,0,1,#ganjarmahfud,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Destinasi Hebat, Bersama Ganjar-Mahfud. 
Pariwisata Indonesia Siap Merambah Dunia! 


#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",destinasi hebat ganjar mahfud pariwisata indonesia rambah dunia sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,1,0,0,1,#ganjar,"Yogyakarta, Indonesia",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Dari kedekatan Pak Ganjar kepada masyarakatnya ini yang menimbulkan cinta dan kasih kepadanya. Kami siap untuk mendukung beliau sepenuhnya.Ganjar Mahfud M3nang. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211,dekat ganjar masyarakat timbul cinta kasih kepada dukung beliau sepenuh ganjar mahfud m nang ganjarpranowo ganjarmahfud ganjarpranowopilihanumat jnk temanalamganjar atikohibunegara senokusumoarjo apri,1,0,0,1,#ganjarmahfud,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Ganjar Pranowo disebut sebagai sosok pribadi yang humble dan Beliau selalu melakukan pendekatan kepada masyarakat.Ganjar Mahfud M3nang. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211,ganjar pranowo sosok pribadi humble beliau dekat masyarakat ganjar mahfud m nang ganjarpranowo ganjarmahfud ganjarpranowopilihanumat jnk temanalamganjar atikohibunegara senokusumoarjo apri,1,0,0,1,#ganjarmahfud,,11/22/2023,2023-11-22,Negative,"Sentiment(polarity=-0.2, subjectivity=0.4, assessments=[(['humble'], -0.2, 0.4, None)])",-0.2,0.4,0.0,0.0,1.0,0.0,Neutral
"Pak Ganjar adalah sosok yang sangat senang melakukan interaksi kepada masyarakatnya, entah itu dimana pun dan kapan pun.Ganjar Mahfud M3nang. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211",ganjar sosok senang interaksi masyarakat mana pun ganjar mahfud m nang ganjarpranowo ganjarmahfud ganjarpranowopilihanumat jnk temanalamganjar atikohibunegara senokusumoarjo apri,1,0,0,1,#ganjarmahfud,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Dari kedekatan Pak Ganjar kepada masyarakatnya ini yang menimbulkan cinta dan kasih kepadanya. Kami siap untuk mendukung beliau sepenuhnya.Ganjar Mahfud M3nang. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211,dekat ganjar masyarakat timbul cinta kasih kepada dukung beliau sepenuh ganjar mahfud m nang ganjarpranowo ganjarmahfud ganjarpranowopilihanumat jnk temanalamganjar atikohibunegara senokusumoarjo apri,1,0,0,1,#ganjarmahfud,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Ganjar Pranowo disebut sebagai sosok pribadi yang humble dan Beliau selalu melakukan pendekatan kepada masyarakat.Ganjar Mahfud M3nang. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211,ganjar pranowo sosok pribadi humble beliau dekat masyarakat ganjar mahfud m nang ganjarpranowo ganjarmahfud ganjarpranowopilihanumat jnk temanalamganjar atikohibunegara senokusumoarjo apri,1,0,0,1,#ganjarmahfud,,11/22/2023,2023-11-22,Negative,"Sentiment(polarity=-0.2, subjectivity=0.4, assessments=[(['humble'], -0.2, 0.4, None)])",-0.2,0.4,0.0,0.0,1.0,0.0,Neutral
"Pagi Belajar Siangnya Gabut
Burung Merak Diam di Kawat
Mari Bersama Ganjar-Mahfud
Kita Bergerak Cepat Melesat

#PDIPerjuangan
#GanjarUntukSemua
#GanjarPresiden
#MEnangkanGAnjar
#GanjarMahfud
#GanjarMahfud2024",pagi ajar siang gabut burung merak diam kawat mari ganjar mahfud gerak cepat lesat pdiperjuangan ganjaruntuksemua ganjarpresiden menangkanganjar ganjarmahfud ganjarmahfud,437,21,2,70,#ganjarmahfud,Indonesia,11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Harapan Berkembang Bersama Ganjar-Mahfud.
Visi mereka memberikan kesempatan besar bagi para pelaku UMKM untuk meraih kesuksesan. 
?

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",harap kembang ganjar mahfud visi sempat laku umkm raih sukses sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,0,0,0,0,#ganjar,Indonesia,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"ngeyel ambisi nyapres terus gambarnya
#ganjarmahfud2024 
#ganjarpranowo
#ganjar
#ganjarpresiden
#ganjaruntuksemua
#ganjarkeren
#paktelur
#sahabatganjar",ngeyel ambisi nyapres gambar ganjarmahfud ganjarpranowo ganjar ganjarpresiden ganjaruntuksemua ganjarkeren paktelur sahabatganjar,2,0,0,0,#ganjar,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Kemajuan melalui Demokrasi. 
Ganjar-Mahfud berkomitmen untuk memperkuat fondasi demokrasi Indonesia!

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",maju demokrasi ganjar mahfud komitmen kuat fondasi demokrasi indonesia sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,0,0,0,0,#ganjar,Indonesia,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Politik yang Santai, Asyik, dan Menginspirasi bersama Ganjar-Mahfud!


#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",politik santai asyik inspirasi ganjar mahfud sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,0,0,0,0,#ganjar,"Yogyakarta, Indonesia",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Menatap Masa Depan Bersama
Bersatu bersama Ganjar-Mahfud, demi Kebangkitan Bangsa Indonesia! 


#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",tatap satu ganjar mahfud bangkit bangsa indonesia sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,0,0,0,0,#ganjar,Indonesia,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"2024 Ganjar
#ganjarmahfud2024 #ganjarsijiganjarkabeh #IndonesiaUnggul #TuankuRakyat #LanjutGan #ganjarmahfudm3nang #MenangTotal #GPMDforRI1 #GerakCepat #GanjarPranowo #GanjarPresiden",ganjar ganjarmahfud ganjarsijiganjarkabeh indonesiaunggul tuankurakyat lanjutgan ganjarmahfudm nang menangtotal gpmdforri gerakcepat ganjarpranowo ganjarpresiden,0,0,0,0,#ganjarpranowo,Indonesia,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Bersama Ganjar-Mahfud, Mewujudkan Hukum yang Adil dan Merata bagi seluruh masyarakat Indonesia. 


#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",ganjar mahfud wujud hukum adil rata masyarakat indonesia sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,0,0,0,0,#ganjar,Indonesia,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Calon Presiden Indonesia nomor urut 3 Ganjar Pranowo kembali bersilaturahmi ke sejumlah pondok pesantren di Tanah Air.
#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",calon presiden indonesia nomor urut ganjar pranowo silaturahmi pondok pesantren tanah air sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,0,0,0,0,#ganjar,"Yogyakarta, Indonesia",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Calon Presiden Ganjar Pranowo kembali meneruskan kunjungannya mengelilingi Provinsi Jayapura, Papua. Kali ini, Ganjar bertemu dengan tokoh adat yang ada di Jayapura.

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",calon presiden ganjar pranowo terus kunjung keliling provinsi jayapura papua kali ini ganjar temu tokoh adat jayapura sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,1,0,0,1,#ganjar,"Yogyakarta, Indonesia",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Ga Dapat Kursi 
#politik #politikindonesia #sindiranpolitik #partaipolitik #pemilu #pdip #hanura #nasdem #psi #kaesang #golkar #gerindra #perindo #pan #gelora #ganjarpranowo #mahfudmd #prabowo #gibran #anies #cakimin #fyp #fyp #fyp",tidak kursi politik politikindonesia sindiranpolitik partaipolitik milu pdip hanura nasdem psi kaesang golkar gerindra perindo pan gelora ganjarpranowo mahfudmd prabowo gibran anies cakimin fyp fyp fyp,0,0,0,0,#mahfudmd,,11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
