text,clean_content,likes,replies,quotes,retweets,searchQuery,user_location,tanggal,dataset,date,textblob_sentiment,textblob_sentiment_assessment,textblob_polarity,textblob_subject,vader_compound_multi,vader_neg_multi,vader_neu_multi,vader_pos_multi,vader_sentiment_multi
"Calon Wakil Presiden (Cawapres) nomor urut 3 (tiga), Mahfud MD , sampai Minggu (19/11/2023) masih menjadi polemik. Ini karena dia mengunggah foto di akun Instagram pribadinya bersama pilot dan kopilot.

Esemka #kanjuruhan Pagiii #IsraHell #BLACKPINK Dkriuk
surabayapagi.com/read/ribut-ï¿½",calon wakil presiden cawapres nomor urut tiga mahfud md minggu polemik unggah foto akun instagram pribadi pilot kopilot esemka kanjuruhan pagi israhell blackpink dkriuk surabayapagi com read ribut,0,0,0,0,nomor urut,Surabaya,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"harusnya gaboleh berpihak disalah satu paslon
Pamong Bukan Politisi",tidak boleh pihak salah paslon pamong politis,0,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Nomor urut 3 adalah sebuah pilihan untuk pemilu nanti,nomor urut pilih milu,0,0,0,0,nomor urut,Bdg,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"LSI Denny JA: Elektabilitas Ganjar-Mahfud Merosot Tajam, AMIN Melonjak - CNN Indonesia cnnindonesia.com/nasional/20ï¿½ lewat @GoogleNews  jurus Gemoy yg ditampilkan paslon 2 membuat elektabilitasnya meroket, itu kata pengamat",lsi denny ja elektabilitas ganjar mahfud merosot tajam amin lonjak cnn indonesia cnnindonesia com nasional googlenews jurus gemoy yang tampil paslon elektabilitasnya roket amat,0,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Nomor urut 5 ya,nomor urut ya,0,1,0,0,nomor urut,Update Only.,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Stop sdh om, kasian paslon no 3 survei nya jeblok terus tuh karna kalian menghina jokowi dan keluarganya",stop sudah om kasihan paslon nomor survei nya jeblok tuh karena hina jokowi keluarga,3,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.296,0.145,0.855,0.0,Negative
"Kalau yang pertama dilihat, yang kedua dipikir, yang ketiga dicoblos. Insyaallah dengan nomor urut tiga ini berkah dan Ganjar-Mahfud satu putaran bisa memenangkan Pilpres yang akan datang,"" ujar ketum Mardiono 

news.detik.com/pemilu/d-7039ï¿½",lihat pikir tiga coblos insyaallah nomor urut berkah ganjar mahfud putar menang pilpres datang tum mardiono news detik com milu d,21,0,0,3,nomor urut,Jl Diponegoro no.60 Jakarta,11/16/2023,prabowogibran,2023-11-16,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Beneran gak patut sihh. Pamong Bukan Politisi, gak seharusnya dilibatkan dalam mendukung salah satu paslon",beneran tidak patut sihh pamong politis tidak libat dukung salah paslon,0,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Petiga pasti pilih nomor 3

Ganjar-Mahfud Nomor Urut 3, Plt Ketum PPP: Insyaallah Berkah dan Menang 1 Putaran

#GanjarMahmud2024 #PPPMENANG",tiga pilih nomor ganjar mahfud nomor urut plt tum p insyaallah berkah menang putar ganjarmahmud pmenang,19,3,0,7,nomor urut,Jl Diponegoro no.60 Jakarta,11/16/2023,prabowogibran,2023-11-16,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Calon Presiden nomor urut 3 @ganjarpranowo menilai pemerintahan Presiden Joko Widodo saat ini jeblok. Hal tersebut ia sampaikan saat menghadiri Sarasehan Nasional Ikatan Keluarga Alumni Universitas Negeri Makassar (IKA UNM), di Makassar, Sulawesi Selatan, Sabtu (18/11).

Download #metrotvxtend di app store & play store.

#pemilu2024 #pilpres2024",calon presiden nomor urut ganjarpranowo nilai perintah presiden joko widodo jeblok hadir sarasehan nasional ikat keluarga alumni universitas negeri makassar ika unm makassar sulawesi selatan sabtu download metrotvxtend app store play store pemilu pilpres,46,23,8,17,nomor urut,,11/18/2023,prabowogibran,2023-11-18,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.34,0.0,0.932,0.068,Positive
"Menurut Presisi DI NTB hasil SURVEY nomor urut 2, #PrabowoGibran meraih elektabilitas 42,70 %. #AniesMuhaimin2024 22%, paling akhir #GanjarMahfud 12,30%, pertanyannya dimana #TuanGuruBajang Wakil ketua TPN?. Ternyata Piplres benar-2 urusan Rakyat bukan ELITE, inilah DEMOKRASI",presisi ntb hasil survey nomor urut prabowogibran raih elektabilitas aniesmuhaimin ganjarmahfud pertanyannya mana tuangurubajang wakil ketua tpn piplres benar urus rakyat elite demokrasi,3,1,0,0,nomor urut,"DKI Jakarta, Indonesia",11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Sah! ï¿½Ganjar-Mahfudï¿½ resmi nomor urut 3

Dalam perspektif Islam sendiri angka 3 ini memiliki keistimewaan, salah satunya yaitu ketika kita berwudhu, satu kali saja membasuh bagian tubuh maka dibolehkan tetapi jika ingin sempurna lakukan sebanyak tiga kali.ï¿½MasyaAllah..

Untuk itu, dengan no urut 3 ini semoga dapat membawa keberkahan untuk memberikan harapan dan kesejahteraan  lebih baik lagi untuk masyarakat Indonesia, Aamiin YRA",sah ganjar mahfud resmi nomor urut perspektif islam angka milik istimewa salah satu berwudhu kali basuh tubuh boleh sempurna laku kali masyaallah itu nomor urut moga bawa berkah harap sejahtera masyarakat indonesia aamiin yra,2467,824,105,448,nomor urut,,11/14/2023,prabowogibran,2023-11-14,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Memaknai Nomor Urut Paslon 1, 2, 3 di Pilpres 2024 kompasiana.com/aquascape-indï¿½",makna nomor urut paslon pilpres kompasiana com aquascape ind,0,0,0,0,nomor urut,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Memaknai Nomor Urut Paslon 1, 2, 3 di Pilpres 2024 kompasiana.com/aquascape-indï¿½",makna nomor urut paslon pilpres kompasiana com aquascape ind,0,0,0,0,nomor urut,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
karna Pamong Bukan Politisi jadi mereka ngga boleh berpihak pada paslon manapun,karena pamong politis tidak pihak paslon mana,0,0,0,0,paslon,"Central Java, Indonesia",11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"bisa saja sumber hoax itu ada dari tim para paslon, seharusnya ada rule yang ketat dgn hukuman yang keras mengenai itu, sehingga para timses berhati-hati dalam melakukan usaha-usaha nya.",sumber hoax tim paslon rule ketat dengan hukum keras itu timses hati usaha nya,0,0,0,0,paslon,Kota Bandung,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.2732,0.139,0.861,0.0,Negative
Ini yang di sebut maen cantik ngumpulin masa tapi tidak ada ajakan pilih paslon,main cantik ngumpulin aja pilih paslon,0,0,0,0,paslon,Jakarta Capital Region,11/20/2023,prabowogibran,2023-11-20,Positive,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333, assessments=[(['main'], 0.16666666666666666, 0.3333333333333333, None)])",0.16666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,Neutral
"Dengarkan baik baik: Jika dibatasi sampai hari ini; katanya..
Maksudnya kalau pilpresnya sekarang atau beberapa hari lg, ini jg buat pemicu semangat paslon no. 3 agar bersiap siap dan semangat memghadapinya.",dengar baik batas ini kata maksud pilpresnya lg juga picu semangat paslon no semangat memghadapinya,3,0,0,1,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.296,0.136,0.864,0.0,Negative
insyaallah NOMOR URUT 3 untuk RI 1 dan untuk kesejahteraan Indonesia,insyaallah nomor urut ri sejahtera indonesia,0,0,0,0,nomor urut,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Bisa nih mewujudkan masa depan bangsa yang sejahtera bersama nomor urut 3,nih wujud bangsa sejahtera nomor urut,0,0,0,0,nomor urut,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Nomor Urut Capres Cawapres Siapa yang Paling Strategis? dlvr.it/Sz38ks #HLKompasiana,nomor urut capres cawapres strategis dlvr it sz ks hlkompasiana,2,0,0,0,nomor urut,Indonesia,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Mantap Capres Nomor Urut 1 #AMINAjaDulu di nomor buntut. Nomor 2 dan 3 saling kejar dan saling sikut. Makin panas. Pertanyaannya itu lembaga survei-survei itu siapa yang bayar. Rakyat lebih percaya survei independen.,mantap capres nomor urut aminajadulu nomor buntut nomor kejar sikut panas tanya lembaga survei bayar rakyat percaya survei independen,1,0,0,0,nomor urut,Jakarta - Indonesia,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Tampak kompak sekali 

Dapat di sebut Dwi tunggal. 
Pengalaman #AniesMuhaimin2024 sangat mempunyai makna. 
Paslon ideal intelektual. 

Istri2nya beliau juga Sangat membanggakan kita semua  Amin. ??",kompak dwi tunggal alam aniesmuhaimin makna paslon ideal intelektual istri nya beliau bangga amin,10,1,0,3,paslon,lamongan,11/20/2023,prabowogibran,2023-11-20,Positive,"Sentiment(polarity=0.9, subjectivity=1.0, assessments=[(['ideal'], 0.9, 1.0, None)])",0.9,1.0,0.5267,0.0,0.793,0.207,Positive
Syah tidak ada larangan karena bukan PNS tergantung  kebijakan paslon saja gitu saja  repot,syah larang pns gantung bijak paslon begitu repot,0,0,0,0,paslon,"Kabandungan, Indonesia",11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Capres nomor urut 3 sedang mengkritik kinerja menkopolhukam, sementara itu menkopolhukam sedang membela dirinya",capres nomor urut kritik kerja menkopolhukam menkopolhukam bela,9,0,0,0,nomor urut,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"TRIBUN-SULBAR.COM, JAKARTA - Tim Kampanye Nasional (TKN) Prabowo-Gibran menanggapi sejumlah hal yang menyeret nama pasangan capres cawapres dari nomor urut dua tersebut.

tribunnews.com/mata-lokal-meï¿½",tribun sulbar com jakarta tim kampanye nasional tkn prabowo gibran tanggap seret nama pasang capres cawapres nomor urut sebut tribunnews com mata lokal me,0,0,0,0,nomor urut,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Rakyat bisanya mengingatkan Dan berdoa, kalo ada yang MIRING MIRING bantu Paslon tertentu..semoga Dipecat!!!",rakyat bisa doa kalau miring miring bantu paslon tentu moga pecat,0,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.5106,0.248,0.752,0.0,Negative
Jadi skip untuk pilih paslon ini,skip pilih paslon,1,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Dukungan terhadap Paslon Ganjar Mahfud terus berdatangan dari berbagai simpatisan Ponpes nusantara 
#GanjarMahfudM3nang",dukung paslon ganjar mahfud simpatisan ponpes nusantara ganjarmahfudm nang,0,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Instrumen negara semua dilihatin untuk kemenangan paslon ini. Yang jelas2 seharusnya mereka netral. Emang engga ada malu. Mulai awal curang. Ampe akhir bakalan curang,instrumen negara dilihatin menang paslon ini jelas netral emang tidak malu curang sampai curang,0,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Yups, begitulah kelakuan paslon no.2 dan no.3
Sokï¿½ ingin pemilu gembira, tapi mengerahkan ASN untuk kemenangan nya

No.1 gerakan rakyat
No.2 gerakan aparat
No.3 gerakan keparat",yups laku paslon no no sok milu gembira kerah asn menang nya no gera rakyat no gera aparat no gera keparat,0,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.6882,0.324,0.605,0.071,Negative
Benar banget Pamong Bukan Politisi. Jangan dimanfaatkan untuk mendukung salah satu paslon,banget pamong politis manfaat dukung salah paslon,0,0,0,0,paslon,Indonesia,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Nih paslon pelanggaran nya ga abis2 ya wkwkw, udah jelas kalo emang  Pamong Bukan Politisi",nih paslon langgar nya tidak abis ya wkwkw sudah kalau emang pamong politis,0,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Pak @ganjarpranowo saya beritahu ya, yg menang 2024 Nomor Urut 2, faktanya gitu. Jgn terlalu memojokkan pak Jokowi. 

Fokus sama diri sendiri aj.",ganjarpranowo beritahu ya yang menang nomor urut fakta gitu jangan pojok jokowi fokus aj,1,0,0,1,nomor urut,,11/19/2023,prabowogibran,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Menurutku ini udah termasuk pelanggaran sihh karena Pamong Bukan Politisi dan seharusnya mereka netral, bukan cenderung mendukung salah satu paslon",turut sudah langgar sihh pamong politis netral cenderung dukung salah paslon,0,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Kamu punya isi kontrak politik Ganjar? Hayo posting disini biar kita baca benar tdk apa yg kamu bilang. Jgn2 kamu di brainwashed sm paslon mu si gemoy.,isi kontrak politik ganjar hayo posting biar baca tidak yang bilang jangan brainwashed sama paslon mu si gemoy,2,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Gadis manis memakai gincu
Membawa air diatas nampan
Presiden Anis Nomor urut satu
Diusung PKS partai nomor delapan",gadis manis pakai gincu bawa air atas nampan presiden anis nomor urut usung pks partai nomor delapan,239,8,3,54,nomor urut,"Jakarta, Indonesia",11/15/2023,prabowogibran,2023-11-15,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Capres nomor urut 3 Ganjar Pranowo menyambangi kediaman Wakil Presiden ke 10 dan 12 Jusuf Kalla di Darmawangsa, Jakarta Selatan, Minggu (19/11). #Newsupdate #update #news #text kumparan.com/kumparannews/diï¿½",capres nomor urut ganjar pranowo sambang diam wakil presiden jusuf kalla darmawangsa jakarta selatan minggu newsupdate update news text kumpar com kumparannews di,100,92,0,93,nomor urut,,11/19/2023,prabowogibran,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Coba baca baik2 jgn pakai nafsu kebencian, yg dilarang itu menjadi pelaksana/tim kampanye paslonï¿½

Emangnya yg datang itu pada masuk jadi tim kampanye??",coba baca baik jangan pakai nafsu benci yang larang laksana tim kampanye paslon emang yang masuk tim kampanye,1,2,0,0,paslon,in your mind,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Parah deh paslon no 2, dr awal kok curang mulu
Pamong Bukan Politisi",parah deh paslon nomor dari curang mulu pamong politis,0,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Daftar Caleg Tetap PKN untuk DPRD Balikpapan di Pemilu 2024, Cek Link DCT, Nomor Urut hingga Profil

#Pileg2024 #calegPKN #PKN #PartaiKebangkitanNusantara #DPRDBalikpapan

kaltim.tribunnews.com/2023/1ï¿½ lewat @tribunkaltim",daftar caleg pkn dprd balikpapan milu cek taut dct nomor urut profil pileg calegpkn pkn partaikebangkitannusantara dprdbalikpapan kaltim tribunnews com tribunkaltim,0,0,0,0,nomor urut,"Balikpapan, Indonesia",11/19/2023,prabowogibran,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Menerima pijat urut 
""Tradisional
"" Refleksi
""Lulur
Juga bisa mengobati berbagai macam keluhan penyakit tentang urat saraf dan otot
Dan berbagai macam cidera lainnya
Hubungi nomor 082181745684
#pijatpekanbaru#uruttradionallaki2pekanbaru#refleksipekanbaru#pijatpriapekanbaru",terima pijat urut tradisional refleksi lulur obat keluh sakit urat saraf otot cidera hubung nomor pijatpekanbaru uruttradionallaki pekanbaru refleksipekanbaru pijatpriapekanbaru,0,0,0,0,nomor urut,,11/19/2023,prabowogibran,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Bicara Ide lihat rekam jejak.

Bersiaplah untuk sebuah era di mana ide-ide brilian dan visi jauh ke depan menjadi kenyataan, dibawa kepemimpinan Capres-cawapres Nomor urut 3 Ganjar-Mahfud
?

#SahabatGanjar  #GanjarMahfud2024",bicara ide lihat rekam jejak siap era ide brilian visi nyata bawa pimpin capres cawapres nomor urut ganjar mahfud sahabatganjar ganjarmahfud,19,1,0,5,nomor urut,,11/19/2023,prabowogibran,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"AMIN Nomor Urut 1, Syaikhu: Insya Allah Menang dan Kita Satukan Bangsa

""Kami memiliki keyakinan AMIN menang karena melihat kecenderungan tren hasil survei yang terus naik. Juga kehadiran masyarakat yang memadati kegiatan AMIN di daerah,"" ~@syaikhu_ahmad

buff.ly/3SJ0893",amin nomor urut syaikhu insya allah menang satu bangsa kami milik yakin amin menang cenderung tren hasil survei naik hadir masyarakat padat giat amin daerah syaikhu ahmad buff ly sj,466,14,3,133,nomor urut,"TB. Simatupang No. 82, Jakarta",11/16/2023,prabowogibran,2023-11-16,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.5574,0.0,0.89,0.11,Positive
"Yg cocok begini tuh AMIN, tapi ya mereka dapet nomor urut 1",yang cocok tuh amin ya dapet nomor urut,0,0,0,0,nomor urut,Indonesia,11/19/2023,prabowogibran,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"katakanlah terbukti adanya pelanggaran, kira2 apa sanksi yang diberikan pada paslon ini?",bukti langgar kira sanksi paslon ini,1,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Sering juga playing victim, akun ternakan/togel sering banget dia qrt biar dikira serangan dari paslon lain",playing victim akun terna togel banget qrt biar serang paslon,60,5,0,6,paslon,,11/19/2023,prabowogibran,2023-11-19,Negative,"Sentiment(polarity=-0.07500000000000001, subjectivity=0.05, assessments=[(['victim'], -0.07500000000000001, 0.05, None)])",-0.07500000000000001,0.05,-0.0772,0.176,0.672,0.151,Negative
"Sangat disayangkan ada paslon yg gunakan aparat desa dan kepala desa
Pamong Bukan Politisi",sayang paslon yang aparat desa kepala desa pamong politis,0,0,0,0,paslon,Indonesia,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
