likes,replies,quotes,retweets,searchQuery,clean_content,tanggal,date,textblob_sentiment,textblob_sentiment_assessment,textblob_polarity,textblob_subject,vader_compound,vader_neg,vader_neu,vader_pos,vader_sentiment
0,0,0,0,#mahfud,fix bendera pdip baliho ganjar mahfud copot ganjarmahfud ganjarcapres ganjar ganjarpranowo ganjarpresiden mahfud ganjarpranowo ganjarmenangtotal,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
2,1,0,0,mahfud,cium bau amis nya orang takut bebar hilang kuasa kpasti lindung kuasa lg kuat lindung busuk,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin #anies,deklarasi anies cak imin kecewa khianat ulama anies cakimin,10/5/2023,10/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,#muhaimin,kati tuhan pkb muhaimin,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
3,0,0,2,#cakimin,kejut politik ya jelang tutup daftar capres cawapres jokowi anies ganjar prabowo cakimin mahfudmd gibran capres cawapres,10/21/2023,10/21/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,1,#ganjar,alumni angkat muda muhammadiyah bal nyata dukung ganjar mahfud sahabatganjar ganjarpranowo ganjar menangkanganjar generasigotongroyong,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar mahfud,harga peran komunitas seniman jaga agam budaya ganjar mahfud maju seni budaya indonesia,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
4,0,0,2,mahfud,kiai jabar nilai ganjar mahfud pasang alam mkmk fuji scarlett siang ange kevin anwar usman peach,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,netralitas aparat milu jurdil transparan aminjaganetralitas anies,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
3775,25,38,5523,muhaimin,rt setia juang bebas palestin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
39,11,1,14,ganjar,henti ketua mk pecat hakim mk batal putus mk kait syarat usia capres cawapres,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#ganjar,calon presiden ganjar pranowo makan kue lapis laku umkm palembang sumatera selatan sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#muhaimin,muhaimin pkb indonesia,8/8/2023,8/8/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1044,53,24,293,ganjar mahfud,ganjar mahfud ganjar mahfud ganjar mahfud tuju menang peduli lawan setia,11/2/2023,11/2/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#ganjar,cari rencana pekan khawatir pesta rakyat ganjar mahfud cilacap jumat november cilacap jawa sahabatganjar pestarakyat ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
24,3,0,6,anies,anies baswedan tausyiah an juru dakwah anies baswedan ajak santri ponpes al ubaidah guru inspiratif video mei ya,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfud,partai oenguasa banhak usaha isi komisaris bumn kak bilang team ganjar mahfud isi orang sungguh mulut bau jengkol,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,3,#cakimin,pasang capres cawapres anies baswedan muhaimin iskandar unggah momen lucu sarung aniesbaswedan muhaiminiskandar sarung videoviral cakimin gusimin capres pemilu pilpres suryapaloh koalisiperubahan aniesmuhaimin kocak partaipkb,10/23/2023,10/23/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
3,0,0,1,#prabowo,hut partai golkar kemarin presiden joko widodo koalisi indonesia maju senantiasa pegang teguh prinsip presiden jokowi kompetisi langsung kompetisi anggota keluarga prabowo prabowosubianto jokowi jokowidodo prabowogibran golkar indonesiamaju bersamaindonesiamaju dekade mendingprabowo terusmajubersamaprabowo,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar mahfudmd,ratus dagang mataram all out menang ganjar mahfud ganjarpranowo mahfudmd ganjarmahfud fyp fyp fyp viral beritaviral viral,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar,pimpin bersih ganjar joheunzel ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
59,5,3,20,mahfud,kuat presiden gabung menghadang ganjar mahfud duduk kursi ri ri kuat eks presiden th sumberdayanya batas kuat mantan presiden eks jenderal kuat presiden kuasa gaspol ganjar mahfud takut,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,gibran,budiman sudjatmiko masuk tkn prabowo gibran mundur komisaris ptpn v bisnis tempo co read tempobisnis,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,gibran,biar alam rakyat nilai alam responsif kemaren gibran cawapres solo bakar adil temu jalan karma bayar tunai,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,ekonomi rakyat jiwa pimpin free palestine aminforfreepalestine anies muhaimin cakiminow dpp pkb,11/5/2023,11/5/2023,Positive,"Sentiment(polarity=0.4, subjectivity=0.8, assessments=[(['free'], 0.4, 0.8, None)])",0.4,0.8,0.5106,0.0,0.769,0.231,Positive
79,4,0,23,mahfud,pilih ganjar mahfud hidup ribet pas sabar setip tissue,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,2,4,0,#muhaimin,ketua partai nasdem surya paloh usung pasang anies baswedan muhaimin iskandar pilpres sekjen demokrat sepakat surya paloh anies tuju libat partai demokrat lengkap katadata co id ira berita anies muhaimin,8/31/2023,8/31/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,milik hutang rp miliar harga jam tangan anies baswedan sorot kalah prabowo aniesbaswedan cakimin prabowo gibran malang jatimnetwork com nasi,10/23/2023,10/23/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
4,0,1,3,gibran,mkmk putus paman gibran kawan langgar kode etik sanksi tegur lisan kolektif tinggal nunggu drama kpu,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo,program ekonomi prabowo subianto rakyat prabowo prabowo kodekita menatamasadepan,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,1,0,0,#cakimin,ganjar mahfud anies cak imin tanding capres cawapres kuat prabowo gibran versi hasil survei lsi denny ja tribunkaltim hasilsurveicapres pilpres anies cakimin prabowo gibran ganjar mahfudmd kaltim tribunnews com tribunnews,10/24/2023,10/24/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,anies,kombinasi anies muhaimin duo superhero bawa indonesia fase callmechantik muak,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1506,45,14,567,muhaimin,menang mata allahuakbar,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,langsung jam rangkai periksa sehat jalan anies cak imin rspad merdekanews co read be aminajadulu aniesbaswedan muhaiminiskandar cakimin rspad pemeriksaankesehatancaprescawapres,10/21/2023,10/21/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,#anies,amin pasang santri amanah mbah hasyim pimpin negeri aminsuarapesantren anies,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,anies muhaimin,butuh orang anies muhaimin kerja nyata gede baliho yanawirdha muak,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,mahfud,dukung ganjar mahfud semangat sukses berkah ganjar mahfud gaspol menang pamangibrancurang,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfudmd,lawan pilih menang ganjar mahfud md,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,ganjarpranowo prof mahfudmd tuju poros maritim dunia monas hujan ganjarmahfudfriendly ganjarmahfudsatset ganjarmahfud ganjarmahfudpilihanrakyat ganjarmahfudsulsel freepalenstine,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
7,5,0,3,cakimin,tuju kompetisi ajak temen xland partaisocmed mazzini gsp areajulid calon presiden ganjarpranowo aniesbaswedan prabowo wakil presiden mohmahfudmd cakimin gibran tweet tau bahu bahu gagas giat,10/29/2023,10/29/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1166,58,15,505,anies,jejak digital kejam masszeh edar video debat pilkada dki jakarta anies vs ahok sekli debat kali agama identitas isu kampanye pilkada moga kejang sabar lihat debat capres nih,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[(['digital'], 0.0, 0.0, None)])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
99,7,0,24,muhaimin,ketua dpw partai nasdem jawa timur sri sajekti sudjunadi pasang anies baswedan gus muhaimin iskandar amin menang jawa timur amin milik kapasitas tunai janji merdeka maju sejahtera wujud adil sosial indonesia itstime partainasdem restorasiindonesia gerakanperubahan,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,#muhaimin,gusimin kunci pilpres patai bangkit bangsa muhaimin iskandar,7/9/2023,7/9/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,mahfudmd,prof mahfud md hakim mk sejarah berani pakai tatanan doktrin hukum progresif perkara tata negara arti beliau baca dinamika mikro masyarakat timbang putus mk,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar,solid dukung warga sumsel ganjar arifpetanikopi ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.1, assessments=[(['solid'], 0.0, 0.1, None)])",0.0,0.1,0.1531,0.0,0.814,0.186,Positive
727,46,3,191,ganjar mahfud,rakyat smangat tekad bulat pilih ganjarmahfud turun ningrat pilih pimpin layan rakyat rakyat gerak aparat setia garis juang khianat ganjarmahfudtaatkonstitusi,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1366,27,10,425,muhaimin,amin alas mantan ketua pp muhammadiyah din syamsuddin nyata dukung anies muhaimin aminajadulu aniespresiden aniesmuhaimin,11/3/2023,11/3/2023,Negative,"Sentiment(polarity=-0.4, subjectivity=1.0, assessments=[(['alas'], -0.4, 1.0, None)])",-0.4,1.0,-0.2732,0.13,0.87,0.0,Negative
